ts,learner_id,lo_id,action_id,context_json,policy,propensity,reward
2025-08-04T18:20:44,L077,LO25,C025,"{""p_mastery"": 0.3699137446733671, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 2}",sim_linucb,0.25,0.08
2025-07-30T17:16:03,L078,LO17,C049,"{""p_mastery"": 0.1390274615485469, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 6}",sim_linucb,0.25,0.845
2025-07-30T17:35:16,L078,LO22,C130,"{""p_mastery"": 0.17470488810309578, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 4}",sim_linucb,0.25,0.805
2025-07-30T17:46:59,L078,LO17,C026,"{""p_mastery"": 0.16221815571480677, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 2}",sim_linucb,0.25,0.505
2025-07-30T18:04:42,L078,LO17,C145,"{""p_mastery"": 0.20423260860245215, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 11}",sim_linucb,0.25,0.355
2025-07-30T18:36:13,L078,LO03,C054,"{""p_mastery"": 0.20311989527598145, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 5}",sim_linucb,0.25,0.468
2025-07-30T18:53:54,L078,LO18,C157,"{""p_mastery"": 0.2007288900266716, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 6}",sim_linucb,0.25,0.908
2025-07-30T19:05:36,L078,LO03,C052,"{""p_mastery"": 0.21997279469080389, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 4}",sim_linucb,0.25,0.619
2025-07-30T19:11:29,L078,LO05,C133,"{""p_mastery"": 0.3339452000356755, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 9}",sim_linucb,0.25,0.847
2025-08-06T12:06:25,L079,LO09,C050,"{""p_mastery"": 0.36259189226856336, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 2}",sim_linucb,0.25,0.264
2025-08-06T12:10:26,L079,LO01,C142,"{""p_mastery"": 0.2640677911844229, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 7}",sim_linucb,0.25,0.361
2025-07-25T17:40:23,L080,LO14,C032,"{""p_mastery"": 0.16917817294797588, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.528
2025-07-25T18:08:20,L080,LO14,C146,"{""p_mastery"": 0.22010096910322122, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.471
2025-08-14T10:03:00,L081,LO11,C113,"{""p_mastery"": 0.13398599246512957, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.706
2025-08-14T10:08:39,L081,LO18,C157,"{""p_mastery"": 0.17004816664301214, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.479
2025-08-14T10:18:00,L081,LO28,C097,"{""p_mastery"": 0.19256859571658144, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.467
2025-08-14T10:48:35,L081,LO18,C113,"{""p_mastery"": 0.21892104748214175, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.377
2025-08-14T11:08:54,L081,LO30,C107,"{""p_mastery"": 0.3088672105898043, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.95
2025-08-14T11:26:32,L081,LO11,C075,"{""p_mastery"": 0.13108719325588064, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.49
2025-08-14T11:37:42,L081,LO28,C135,"{""p_mastery"": 0.16858050815636172, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.436
2025-07-17T09:26:03,L082,LO16,C034,"{""p_mastery"": 0.13330127693903443, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 6}",sim_linucb,0.25,0.61
2025-07-17T09:55:36,L082,LO10,C004,"{""p_mastery"": 0.381792478533353, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 2}",sim_linucb,0.25,0.361
2025-07-17T09:59:01,L082,LO16,C034,"{""p_mastery"": 0.12091330460551922, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 6}",sim_linucb,0.25,0.583
2025-07-17T11:10:32,L082,LO07,C136,"{""p_mastery"": 0.25292969873558285, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 11}",sim_linucb,0.25,0.567
2025-07-17T11:22:51,L082,LO12,C069,"{""p_mastery"": 0.2614453978145479, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 4}",sim_linucb,0.25,0.109
2025-07-05T12:27:47,L083,LO05,C100,"{""p_mastery"": 0.27040435013357633, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.911
2025-07-05T12:38:13,L083,LO27,C021,"{""p_mastery"": 0.35305462716537295, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 3}",sim_linucb,0.25,0.859
2025-07-05T13:17:34,L083,LO22,C015,"{""p_mastery"": 0.3802329858934133, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.307
2025-07-05T13:26:09,L083,LO10,C077,"{""p_mastery"": 0.4119826388498265, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.49
2025-07-05T13:48:56,L083,LO08,C044,"{""p_mastery"": 0.24919466429371961, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.397
2025-07-05T13:58:55,L083,LO24,C163,"{""p_mastery"": 0.1660280981406467, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 10}",sim_linucb,0.25,0.734
2025-07-05T14:30:28,L083,LO27,C143,"{""p_mastery"": 0.3652045589783654, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.212
2025-08-05T10:45:40,L084,LO06,C083,"{""p_mastery"": 0.2367778871200425, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 7}",sim_linucb,0.25,0.547
2025-08-05T10:57:18,L084,LO04,C005,"{""p_mastery"": 0.10278188614812733, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 8}",sim_linucb,0.25,0.728
2025-08-05T11:06:31,L084,LO16,C153,"{""p_mastery"": 0.12080039355443702, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 3}",sim_linucb,0.25,0.118
2025-08-05T11:36:33,L084,LO22,C053,"{""p_mastery"": 0.2924277188297293, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 2}",sim_linucb,0.25,0.823
2025-08-05T11:58:26,L084,LO16,C005,"{""p_mastery"": 0.1926907167875874, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 8}",sim_linucb,0.25,0.137
2025-08-05T12:30:55,L084,LO06,C102,"{""p_mastery"": 0.2562529241994896, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 7}",sim_linucb,0.25,0.271
2025-08-21T09:54:03,L085,LO17,C098,"{""p_mastery"": 0.2123631035601577, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.279
2025-08-21T10:09:35,L085,LO28,C167,"{""p_mastery"": 0.3853136971603254, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 3}",sim_linucb,0.25,0.438
2025-08-09T12:18:58,L086,LO25,C060,"{""p_mastery"": 0.12254023667208579, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.298
2025-08-09T12:25:54,L086,LO14,C146,"{""p_mastery"": 0.3125127247906812, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 2}",sim_linucb,0.25,0.795
2025-08-09T12:47:55,L086,LO01,C142,"{""p_mastery"": 0.29963516416078045, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 7}",sim_linucb,0.25,0.525
2025-08-09T12:56:55,L086,LO29,C134,"{""p_mastery"": 0.10397107354356572, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.303
2025-08-09T13:41:06,L086,LO14,C108,"{""p_mastery"": 0.3300056905858157, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.85
2025-08-19T10:13:22,L087,LO07,C087,"{""p_mastery"": 0.2970552454364073, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.498
2025-08-19T10:50:16,L087,LO10,C077,"{""p_mastery"": 0.2814441479341051, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.653
2025-08-19T11:02:03,L087,LO20,C146,"{""p_mastery"": 0.3433025299589414, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.606
2025-08-19T11:06:46,L087,LO07,C039,"{""p_mastery"": 0.27846251926333737, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.693
2025-08-19T11:12:36,L087,LO24,C117,"{""p_mastery"": 0.40369525188799277, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.388
2025-08-11T13:25:42,L088,LO05,C100,"{""p_mastery"": 0.305329525630559, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.57
2025-08-11T13:53:39,L088,LO14,C032,"{""p_mastery"": 0.3436070092348246, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 8}",sim_linucb,0.25,0.791
2025-08-11T14:05:15,L088,LO06,C108,"{""p_mastery"": 0.12716167713084395, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.375
2025-08-11T14:36:34,L088,LO14,C146,"{""p_mastery"": 0.39164341190303076, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 2}",sim_linucb,0.25,0.023
2025-08-11T14:43:26,L088,LO06,C003,"{""p_mastery"": 0.1267305914371292, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 3}",sim_linucb,0.25,0.862
2025-08-11T14:55:04,L088,LO06,C029,"{""p_mastery"": 0.1399826417453536, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 8}",sim_linucb,0.25,0.466
2025-08-11T15:10:48,L088,LO03,C043,"{""p_mastery"": 0.16080392904098043, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 8}",sim_linucb,0.25,0.112
2025-08-11T15:29:30,L088,LO12,C174,"{""p_mastery"": 0.3462553725500501, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 3}",sim_linucb,0.25,0.448
2025-07-20T16:50:21,L089,LO03,C114,"{""p_mastery"": 0.3457416613984976, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 8}",sim_linucb,0.25,0.509
2025-07-20T17:08:33,L089,LO28,C167,"{""p_mastery"": 0.3900147494935712, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 3}",sim_linucb,0.25,0.583
2025-07-20T17:16:41,L089,LO05,C061,"{""p_mastery"": 0.2601512567700306, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 7}",sim_linucb,0.25,0.64
2025-07-20T17:23:55,L089,LO03,C054,"{""p_mastery"": 0.3409698436134524, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 5}",sim_linucb,0.25,0.48
2025-07-20T17:40:31,L089,LO29,C022,"{""p_mastery"": 0.15148544283189783, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 3}",sim_linucb,0.25,0.423
2025-07-20T18:08:54,L089,LO29,C094,"{""p_mastery"": 0.1493669413002204, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 2}",sim_linucb,0.25,0.831
2025-08-04T09:56:28,L090,LO07,C138,"{""p_mastery"": 0.27843980430338594, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.514
2025-08-04T10:05:16,L090,LO16,C069,"{""p_mastery"": 0.1400376459705778, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.179
2025-08-04T10:22:44,L090,LO16,C034,"{""p_mastery"": 0.1252968398580797, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.321
2025-08-04T10:33:28,L090,LO19,C048,"{""p_mastery"": 0.20604948623821562, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 11}",sim_linucb,0.25,0.514
2025-08-04T10:48:48,L090,LO16,C172,"{""p_mastery"": 0.13806287425389613, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 3}",sim_linucb,0.25,0.723
2025-08-04T11:03:55,L090,LO16,C172,"{""p_mastery"": 0.14206080545045616, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 3}",sim_linucb,0.25,0.67
2025-08-04T11:12:41,L090,LO12,C014,"{""p_mastery"": 0.23995829993149664, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.638
2025-08-04T11:36:54,L090,LO16,C170,"{""p_mastery"": 0.1487629979715476, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.374
2025-08-08T10:48:20,L091,LO12,C119,"{""p_mastery"": 0.13620725711880663, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 9}",sim_linucb,0.25,0.694
2025-08-08T11:14:37,L091,LO12,C122,"{""p_mastery"": 0.1480314287428838, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 4}",sim_linucb,0.25,0.296
2025-08-08T11:22:39,L091,LO08,C073,"{""p_mastery"": 0.1317355414108673, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 2}",sim_linucb,0.25,0.398
2025-08-08T11:29:42,L091,LO12,C035,"{""p_mastery"": 0.1639140444124261, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 4}",sim_linucb,0.25,0.106
2025-08-08T11:56:54,L091,LO23,C139,"{""p_mastery"": 0.2599550889555287, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 7}",sim_linucb,0.25,0.508
2025-08-08T12:05:43,L091,LO03,C114,"{""p_mastery"": 0.31001462631323395, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 8}",sim_linucb,0.25,0.309
2025-07-25T14:31:07,L092,LO17,C173,"{""p_mastery"": 0.14217984484241705, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 8}",sim_linucb,0.25,0.459
2025-07-25T14:41:31,L092,LO30,C012,"{""p_mastery"": 0.3556193014523564, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 9}",sim_linucb,0.25,0.559
2025-07-25T14:56:15,L092,LO15,C133,"{""p_mastery"": 0.08216443389145794, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 9}",sim_linucb,0.25,0.322
2025-07-25T15:29:29,L092,LO17,C002,"{""p_mastery"": 0.14441308865553237, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 4}",sim_linucb,0.25,0.828
2025-07-25T15:39:29,L092,LO07,C136,"{""p_mastery"": 0.3415093937236745, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 11}",sim_linucb,0.25,0.688
2025-07-25T15:58:27,L092,LO26,C103,"{""p_mastery"": 0.28973695100403807, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 4}",sim_linucb,0.25,0.546
2025-07-25T16:16:41,L092,LO15,C016,"{""p_mastery"": 0.08925435663827126, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 12}",sim_linucb,0.25,0.47
2025-08-23T16:01:52,L093,LO03,C034,"{""p_mastery"": 0.2598791281143715, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.489
2025-08-23T16:18:37,L093,LO29,C036,"{""p_mastery"": 0.0717339337158003, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.707
2025-08-23T16:46:31,L093,LO12,C174,"{""p_mastery"": 0.25734571637166864, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 3}",sim_linucb,0.25,0.87
2025-08-23T16:50:47,L093,LO29,C134,"{""p_mastery"": 0.0863418811818997, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.533
2025-07-03T10:27:19,L094,LO17,C110,"{""p_mastery"": 0.28109930817534684, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 3}",sim_linucb,0.25,0.435
2025-07-03T11:03:42,L094,LO01,C178,"{""p_mastery"": 0.2862081393879661, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.223
2025-07-03T11:14:53,L094,LO24,C162,"{""p_mastery"": 0.30538722107641914, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.536
2025-07-03T11:52:59,L094,LO22,C030,"{""p_mastery"": 0.3128036023016838, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.201
2025-07-03T12:06:20,L094,LO18,C155,"{""p_mastery"": 0.28735946258989536, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.689
2025-08-02T11:12:39,L095,LO18,C155,"{""p_mastery"": 0.19350705311717112, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 5}",sim_linucb,0.25,0.518
2025-08-02T11:25:25,L095,LO08,C180,"{""p_mastery"": 0.15604595492452455, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 7}",sim_linucb,0.25,0.343
2025-08-02T11:36:35,L095,LO19,C048,"{""p_mastery"": 0.18573603169818745, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 11}",sim_linucb,0.25,0.224
2025-08-02T11:57:08,L095,LO04,C136,"{""p_mastery"": 0.1305247163545913, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 11}",sim_linucb,0.25,0.027
2025-08-02T12:21:20,L095,LO21,C152,"{""p_mastery"": 0.24655029595338318, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 7}",sim_linucb,0.25,0.588
2025-08-02T13:05:32,L095,LO08,C100,"{""p_mastery"": 0.18357733358006434, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 4}",sim_linucb,0.25,0.345
2025-08-02T13:20:13,L095,LO19,C053,"{""p_mastery"": 0.2515960070144218, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 2}",sim_linucb,0.25,0.836
2025-08-02T13:26:49,L095,LO08,C044,"{""p_mastery"": 0.2292042971303246, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 6}",sim_linucb,0.25,0.618
2025-08-14T12:17:58,L096,LO25,C057,"{""p_mastery"": 0.10809600719306624, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 7}",sim_linucb,0.25,0.567
2025-08-14T12:29:39,L096,LO16,C153,"{""p_mastery"": 0.2220867081313413, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 3}",sim_linucb,0.25,0.452
2025-08-14T12:34:34,L096,LO05,C179,"{""p_mastery"": 0.2709515851738861, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 4}",sim_linucb,0.25,0.608
2025-08-14T12:49:01,L096,LO25,C072,"{""p_mastery"": 0.10891403360267533, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 5}",sim_linucb,0.25,0.604
2025-08-14T12:57:32,L096,LO14,C108,"{""p_mastery"": 0.1353855855646666, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 6}",sim_linucb,0.25,0.102
2025-08-14T13:21:03,L096,LO25,C060,"{""p_mastery"": 0.1362418268272509, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 4}",sim_linucb,0.25,0.393
2025-08-14T13:29:35,L096,LO08,C092,"{""p_mastery"": 0.29739757344049134, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 8}",sim_linucb,0.25,0.468
2025-08-14T13:40:10,L096,LO10,C116,"{""p_mastery"": 0.3252218390780026, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 5}",sim_linucb,0.25,0.966
2025-08-14T13:45:58,L096,LO16,C153,"{""p_mastery"": 0.2673927718725364, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 3}",sim_linucb,0.25,0.492
2025-08-08T16:16:53,L097,LO14,C032,"{""p_mastery"": 0.347271814816542, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 8}",sim_linucb,0.25,0.403
2025-08-08T17:00:50,L097,LO24,C152,"{""p_mastery"": 0.34672685470039105, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 7}",sim_linucb,0.25,0.297
2025-08-08T17:22:05,L097,LO10,C021,"{""p_mastery"": 0.3681670643467494, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 3}",sim_linucb,0.25,0.766
2025-08-08T17:39:02,L097,LO07,C130,"{""p_mastery"": 0.24979427277296984, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 4}",sim_linucb,0.25,0.033
2025-07-10T13:25:47,L098,LO14,C163,"{""p_mastery"": 0.21250058426853025, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 10}",sim_linucb,0.25,0.333
2025-07-10T14:10:34,L098,LO27,C022,"{""p_mastery"": 0.20916445412826828, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 3}",sim_linucb,0.25,0.342
2025-07-10T14:18:47,L098,LO14,C163,"{""p_mastery"": 0.21342603409766805, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 10}",sim_linucb,0.25,0.634
2025-07-10T14:35:06,L098,LO11,C061,"{""p_mastery"": 0.22732114496397685, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 7}",sim_linucb,0.25,0.584
2025-07-10T14:44:41,L098,LO10,C116,"{""p_mastery"": 0.30706254221075063, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.507
2025-07-10T14:56:39,L098,LO21,C059,"{""p_mastery"": 0.21742661725212717, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 3}",sim_linucb,0.25,0.289
2025-07-10T15:23:12,L098,LO14,C044,"{""p_mastery"": 0.2262588536416094, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.544
2025-08-25T14:31:59,L099,LO09,C176,"{""p_mastery"": 0.23770787272185162, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 2}",sim_linucb,0.25,0.175
2025-08-25T14:50:52,L099,LO04,C155,"{""p_mastery"": 0.36851748733516615, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.359
2025-08-25T15:11:53,L099,LO07,C136,"{""p_mastery"": 0.30898351587091494, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 11}",sim_linucb,0.25,0.467
2025-07-25T13:31:44,L100,LO05,C091,"{""p_mastery"": 0.3016460960068643, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 3}",sim_linucb,0.25,0.544
2025-07-25T13:37:07,L100,LO07,C177,"{""p_mastery"": 0.33196184930088246, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.984
2025-07-25T13:51:03,L100,LO26,C137,"{""p_mastery"": 0.31669029992613906, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.894
2025-07-25T14:50:25,L100,LO05,C112,"{""p_mastery"": 0.34301487744032283, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.81
2025-07-25T15:09:26,L100,LO15,C175,"{""p_mastery"": 0.3938745193606093, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.198
2025-07-25T15:22:34,L100,LO12,C119,"{""p_mastery"": 0.34688825602852835, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 9}",sim_linucb,0.25,0.638
2025-08-23T11:09:01,L101,LO21,C099,"{""p_mastery"": 0.3644319391325638, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 4}",sim_linucb,0.25,0.614
2025-08-23T11:17:06,L101,LO05,C083,"{""p_mastery"": 0.2195294852406093, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 7}",sim_linucb,0.25,0.687
2025-08-23T11:28:15,L101,LO15,C175,"{""p_mastery"": 0.36913601432772974, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 6}",sim_linucb,0.25,0.895
2025-07-25T13:19:18,L102,LO27,C174,"{""p_mastery"": 0.2525553253520885, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 3}",sim_linucb,0.25,0.568
2025-07-25T13:32:16,L102,LO29,C134,"{""p_mastery"": 0.24006914755355335, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 4}",sim_linucb,0.25,0.865
2025-07-25T13:43:35,L102,LO27,C174,"{""p_mastery"": 0.25652501063994615, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 3}",sim_linucb,0.25,0.96
2025-07-25T10:25:53,L103,LO02,C085,"{""p_mastery"": 0.3317488591749892, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.007
2025-07-25T10:57:06,L103,LO24,C152,"{""p_mastery"": 0.3918391844094546, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 7}",sim_linucb,0.25,0.225
2025-07-25T11:27:59,L103,LO23,C139,"{""p_mastery"": 0.28151227711300164, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 7}",sim_linucb,0.25,0.092
2025-08-29T14:22:39,L104,LO05,C180,"{""p_mastery"": 0.2165032275884253, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 7}",sim_linucb,0.25,0.659
2025-08-29T15:20:26,L104,LO08,C180,"{""p_mastery"": 0.22079026710282004, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 7}",sim_linucb,0.25,0.553
2025-07-01T17:24:11,L105,LO22,C028,"{""p_mastery"": 0.27237212593591104, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.514
2025-07-01T17:33:10,L105,LO03,C114,"{""p_mastery"": 0.2634507805358086, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.637
2025-07-01T18:15:01,L105,LO28,C151,"{""p_mastery"": 0.24826635039471226, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.934
2025-07-01T18:31:40,L105,LO05,C083,"{""p_mastery"": 0.29409473486370996, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.661
2025-07-01T19:12:06,L105,LO22,C130,"{""p_mastery"": 0.33177197083323057, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.562
2025-08-27T09:46:34,L106,LO14,C044,"{""p_mastery"": 0.24800720303190943, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.251
2025-08-27T09:57:34,L106,LO19,C031,"{""p_mastery"": 0.23100224846205214, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.822
2025-08-27T10:33:42,L106,LO02,C165,"{""p_mastery"": 0.24460728593457978, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.504
2025-08-27T10:48:26,L106,LO27,C106,"{""p_mastery"": 0.16887844812075137, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.777
2025-08-03T16:00:41,L107,LO21,C105,"{""p_mastery"": 0.226760777388712, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.408
